Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State_x,Zip,country,Category,instSize,instType,T01,T09,T10,T11,T12,T13,T14,T15,T16,T19,T20,T21,T22,T23,T24,T25,T27,T28,T29,T40,T41,T50,T51,T53,T99,Place Name,State_y,State Abbreviation,County,Latitude,Longitude,Unnamed: 7
position15,1,4,1,50,0,47000.0,Man,False,Other,1.0,1.0,35.0,False,False,Bachelor's Degree,10,5,2,130,12,2500000.0,Boise,ID,83725,United States,one,22344.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Boise,Idaho,ID,Ada,43.4599,-116.244,
position20,1,0,0,25,0,47000.0,Man,False,Caucasian,1.0,8.0,45.0,False,False,Master's Degree,10,5,2,130,12,2500000.0,Boise,ID,83725,United States,one,22344.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Boise,Idaho,ID,Ada,43.4599,-116.244,
position11,0,0,1,15,0,45500.0,Man,False,Caucasian,1.0,6.0,31.0,False,False,Master's Degree,10,5,2,130,12,2500000.0,Boise,ID,83725,United States,one,22344.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Boise,Idaho,ID,Ada,43.4599,-116.244,
position15,0,0,0,50,0,34500.0,Woman,False,Caucasian,1.0,1.0,24.0,False,False,Bachelor's Degree,10,5,2,130,12,2500000.0,Boise,ID,83725,United States,one,22344.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Boise,Idaho,ID,Ada,43.4599,-116.244,
position20,0,0,0,15,0,35500.0,Woman,False,Caucasian,3.0,4.0,27.0,False,False,Bachelor's Degree,10,5,2,130,12,2500000.0,Boise,ID,83725,United States,one,22344.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Boise,Idaho,ID,Ada,43.4599,-116.244,
position6,0,0,0,15,11,34500.0,Woman,False,Caucasian,1.0,1.0,25.0,False,False,Bachelor's Degree,10,5,2,130,12,2500000.0,Boise,ID,83725,United States,one,22344.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Boise,Idaho,ID,Ada,43.4599,-116.244,
position4,0,0,0,25,0,35000.0,Woman,False,Caucasian,2.0,2.0,25.0,False,False,Bachelor's Degree,10,5,2,130,12,2500000.0,Boise,ID,83725,United States,one,22344.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Boise,Idaho,ID,Ada,43.4599,-116.244,
position10,0,0,0,1,1,41500.0,Woman,False,Caucasian,10.0,10.0,55.0,False,False,No College Degree,10,5,2,130,12,2500000.0,Boise,ID,83725,United States,one,22344.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Boise,Idaho,ID,Ada,43.4599,-116.244,
position1,13,1,1,222,13,107224.0,Man,False,Caucasian,7.0,11.0,61.0,False,False,Master's Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position3,0,0,0,60,0,51917.0,Man,False,Caucasian,1.0,7.0,44.0,False,False,Master's Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position3,1,0,0,97,0,53789.0,Man,False,Caucasian,1.0,10.0,40.0,False,False,Master's Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position13,0,1,1,11,13,49774.0,Woman,False,Caucasian,13.0,13.0,57.0,False,False,Master's Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position13,2,0,0,34,0,49982.0,Man,False,Caucasian,20.0,20.0,59.0,False,False,Master's Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position10,0,0,0,0,0,29702.0,Woman,False,Caucasian,13.0,13.0,57.0,False,False,No College Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position5,0,0,0,0,0,36421.0,Woman,False,Caucasian,3.0,3.0,39.0,False,False,Bachelor's Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position13,0,0,0,6,0,,Man,False,,19.0,3.0,54.0,False,False,Bachelor's Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position13,0,0,0,12,0,34341.0,Man,False,Caucasian,3.0,8.0,31.0,False,False,Master's Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position15,0,0,0,2,0,40810.0,Man,False,Caucasian,2.0,2.0,48.0,False,False,No College Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position15,0,0,0,0,0,27290.0,Woman,False,Caucasian,2.0,2.0,45.0,False,False,No College Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position15,0,0,0,0,0,25002.0,Man,False,Caucasian,6.0,6.0,58.0,False,False,No College Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position15,0,0,0,0,0,22360.0,Man,False,Caucasian,1.0,1.0,66.0,False,False,No College Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position10,0,0,0,0,0,36525.0,Man,False,Caucasian,4.0,4.0,55.0,False,False,No College Degree,8,4,1,202,12,1916014.0,Moscow,ID,83844,United States,one,12420.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Moscow,Idaho,ID,Latah,46.8363,-116.6846,
position1,1,1,0,10,0,46000.0,Man,False,Caucasian,11.0,11.0,39.0,False,True,Master's Degree,2,1,0,10,0,110000.0,Lewiston,ID,83501,United States,one,4525.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Lewiston,Idaho,ID,Nez Perce,46.3646,-116.8609,
position9,0,0,0,10,0,32600.0,Man,False,Caucasian,9.0,11.0,38.0,False,False,Bachelor's Degree,2,1,0,10,0,110000.0,Lewiston,ID,83501,United States,one,4525.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Lewiston,Idaho,ID,Nez Perce,46.3646,-116.8609,
position10,0,0,0,0,0,26000.0,Woman,False,Caucasian,1.0,1.0,37.0,False,False,Associate's Degree,2,1,0,10,0,110000.0,Lewiston,ID,83501,United States,one,4525.0,Public Institution,0,1373666,8780,0,75205,248454,1209,1840,47816,64333,1617,754,2203,34436,135169,9943,53613,74790,3806,1338075,190002,0,0,6004,0,Lewiston,Idaho,ID,Nez Perce,46.3646,-116.8609,
position1,5,3,0,200,25,61500.0,Man,False,Caucasian,9.0,12.0,39.0,False,False,Master's Degree,6,1,0,200,25,403000.0,Indianapolis,IN,46208,United States,one,4712.0,Private Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Indianapolis,Indiana,IN,Marion,39.8299,-86.1794,
position27,0,0,0,20,5,42500.0,Woman,False,Caucasian,15.0,15.0,50.0,False,False,Bachelor's Degree,6,1,0,200,25,403000.0,Indianapolis,IN,46208,United States,one,4712.0,Private Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Indianapolis,Indiana,IN,Marion,39.8299,-86.1794,
position9,0,0,0,25,0,40500.0,Man,False,Caucasian,5.0,7.0,29.0,False,False,Master's Degree,6,1,0,200,25,403000.0,Indianapolis,IN,46208,United States,one,4712.0,Private Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Indianapolis,Indiana,IN,Marion,39.8299,-86.1794,
position6,0,0,0,40,10,38000.0,Woman,False,Caucasian,4.0,4.0,32.0,False,False,Master's Degree,6,1,0,200,25,403000.0,Indianapolis,IN,46208,United States,one,4712.0,Private Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Indianapolis,Indiana,IN,Marion,39.8299,-86.1794,
position3,1,0,1,50,1,43500.0,Man,False,Caucasian,8.0,12.0,37.0,False,False,Master's Degree,6,1,0,200,25,403000.0,Indianapolis,IN,46208,United States,one,4712.0,Private Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Indianapolis,Indiana,IN,Marion,39.8299,-86.1794,
position4,0,0,0,30,2,41000.0,Woman,False,Caucasian,6.0,8.0,35.0,False,True,Master's Degree,6,1,0,200,25,403000.0,Indianapolis,IN,46208,United States,one,4712.0,Private Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Indianapolis,Indiana,IN,Marion,39.8299,-86.1794,
position10,0,0,0,1,0,37000.0,Woman,False,African American,8.0,8.0,64.0,False,False,Associate's Degree,6,1,0,200,25,403000.0,Indianapolis,IN,46208,United States,one,4712.0,Private Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Indianapolis,Indiana,IN,Marion,39.8299,-86.1794,
position10,1,4,1,50,0,56908.0,Man,False,Caucasian,6.0,6.0,56.0,False,False,Master's Degree,6,5,5,150,18,770121.0,Terre Haute,IN,47809,United States,one,12114.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Terre Haute,Indiana,IN,Vigo,39.471,-87.4111,
position9,0,0,2,50,0,46532.0,Woman,False,Caucasian,10.0,14.0,38.0,True,False,Master's Degree,6,5,5,150,18,770121.0,Terre Haute,IN,47809,United States,one,12114.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Terre Haute,Indiana,IN,Vigo,39.471,-87.4111,
position6,0,0,1,50,15,43458.0,Woman,False,Caucasian,8.0,8.0,51.0,False,False,Master's Degree,6,5,5,150,18,770121.0,Terre Haute,IN,47809,United States,one,12114.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Terre Haute,Indiana,IN,Vigo,39.471,-87.4111,
position4,0,0,1,30,3,40053.0,Woman,False,Caucasian,4.0,6.0,28.0,False,False,Master's Degree,6,5,5,150,18,770121.0,Terre Haute,IN,47809,United States,one,12114.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Terre Haute,Indiana,IN,Vigo,39.471,-87.4111,
position1,5,6,5,150,18,80116.0,Man,False,Caucasian,15.0,32.0,59.0,True,False,Master's Degree,6,5,5,150,18,770121.0,Terre Haute,IN,47809,United States,one,12114.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Terre Haute,Indiana,IN,Vigo,39.471,-87.4111,
position17,0,0,1,50,0,38500.0,Woman,False,Caucasian,0.0,3.0,24.0,False,False,Master's Degree,6,5,5,150,18,770121.0,Terre Haute,IN,47809,United States,one,12114.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Terre Haute,Indiana,IN,Vigo,39.471,-87.4111,
position1,28,11,8,1063,0,141649.0,Woman,False,Caucasian,21.0,40.0,62.0,True,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position2,27,11,8,1063,0,107952.0,Woman,False,Caucasian,20.0,28.0,52.0,True,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position18,0,0,0,5,0,74311.0,Woman,False,Caucasian,12.0,19.0,52.0,True,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position4,2,0,1,135,0,82748.0,Woman,False,Caucasian,14.0,25.0,53.0,True,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position4,0,0,1,135,0,44217.0,Man,False,Caucasian,3.0,7.0,32.0,False,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position4,0,0,1,135,0,43507.0,Man,False,Caucasian,6.0,6.0,29.0,False,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position10,0,2,0,1,0,70802.0,Man,False,Caucasian,14.0,14.0,58.0,False,False,Bachelor's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position13,3,0,0,150,0,80490.0,Man,False,Caucasian,19.0,32.0,57.0,True,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position15,0,0,0,0,0,64023.0,Man,False,Caucasian,18.0,18.0,51.0,False,False,No College Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position25,0,0,0,150,0,37648.0,Man,False,Caucasian,4.0,10.0,36.0,False,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position25,0,0,0,150,0,37648.0,Man,False,Caucasian,4.0,7.0,60.0,False,False,Bachelor's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position25,0,0,0,150,0,37648.0,Man,False,Caucasian,4.0,10.0,43.0,False,False,Bachelor's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position6,3,0,4,215,0,82201.0,Man,False,Caucasian,10.0,10.0,44.0,False,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position6,0,0,0,20,0,46227.0,Man,False,Caucasian,7.0,8.0,33.0,False,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position21,0,0,2,135,0,42500.0,Man,False,Caucasian,1.0,8.0,32.0,False,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position6,0,0,2,60,0,41000.0,Woman,False,Caucasian,9.0,9.0,33.0,False,False,Master's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
position17,1,6,0,200,0,67833.0,Man,True,Caucasian,15.0,15.0,47.0,False,False,Bachelor's Degree,29,11,8,1063,0,7000000.0,Bloomington,IN,47405,United States,one,42133.0,Public Institution,8052,7003426,45955,655894,223072,814549,2273,252652,447561,949768,13073,5722,7045,20011,208572,207097,0,46157,82806,4896317,866747,87712,0,2500,0,Bloomington,Indiana,IN,Monroe,39.1682,-86.5186,
